name,full_name,team,position,price,total_points,minutes,goals,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,xG,xA,xGI,xGC,form,points_per_game,selected_by_percent,status,chance_of_playing,news
Leno,Bernd Leno,Fulham,GK,4.9,64,1890,0,0,5,30,0,0,0,3,0,53,3,279,462.6,0.0,0.0,46.1,0.0,0.0,0.0,28.95,3.8,3.0,1.7,a,,
Benda,Steven Benda,Fulham,GK,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,100.0,
Robinson,Antonee Robinson,Fulham,DEF,4.9,29,583,0,0,2,6,0,0,0,0,0,0,4,123,151.6,190.2,32.0,37.4,0.22,1.06,1.28,9.5,4.6,3.2,0.8,a,100.0,
Andersen,Joachim Andersen,Fulham,DEF,4.6,76,1751,0,0,5,27,0,0,0,4,0,0,4,268,497.8,76.1,79.0,65.4,0.73,1.38,2.11,25.49,4.0,3.8,5.5,a,100.0,
Bassey,Calvin Bassey,Fulham,DEF,4.4,55,1358,1,0,3,25,0,0,0,3,0,0,6,178,335.2,74.1,54.0,46.5,0.91,0.18,1.09,20.78,0.0,3.4,0.3,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan
Castagne,Timothy Castagne,Fulham,DEF,4.3,20,764,0,1,0,17,0,0,0,2,0,0,0,85,150.6,115.5,83.0,35.0,0.94,0.4,1.34,14.93,0.6,1.2,0.1,a,,
Diop,Issa Diop,Fulham,DEF,4.3,9,410,0,0,0,8,0,0,0,1,0,0,0,30,70.2,4.3,8.0,8.3,0.02,0.03,0.05,7.8,1.0,1.3,0.1,a,,
J.Cuenca,Jorge Cuenca Barreno,Fulham,DEF,4.3,27,573,0,0,2,5,0,0,0,3,0,0,1,114,150.4,23.2,6.0,18.0,0.0,0.08,0.08,7.83,4.0,3.4,0.1,a,,
Tete,Kenny Tete,Fulham,DEF,4.5,65,1346,1,0,5,18,0,0,0,2,0,0,5,251,322.4,137.2,79.0,53.9,0.38,0.92,1.3,19.78,3.2,4.1,0.4,i,0.0,Hamstring injury - Unknown return date
Amissah,Samuel Amissah,Fulham,DEF,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,,
Iwobi,Alex Iwobi,Fulham,MID,6.3,56,1329,2,2,3,24,0,0,0,2,0,0,5,263,264.8,361.1,146.0,77.3,0.76,2.09,2.85,20.36,0.0,3.5,0.7,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan
Smith Rowe,Emile Smith Rowe,Fulham,MID,5.6,49,902,3,1,2,13,0,0,0,1,0,0,1,213,191.8,194.9,225.0,61.2,2.93,0.63,3.56,15.72,2.8,2.3,0.7,a,100.0,
Adama,Adama Traoré Diarra,Fulham,MID,5.1,17,261,0,0,0,7,0,0,0,0,0,0,0,58,20.2,61.8,57.0,13.5,0.19,0.55,0.74,4.89,0.8,1.1,0.1,a,,
Andreas,Andreas Hoelgebaum Pereira,Fulham,MID,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,has joined Palmeiras permanently.
Sessegnon,Ryan Sessegnon,Fulham,MID,5.4,57,1123,2,2,3,21,0,0,0,0,0,0,5,206,253.0,122.5,128.0,50.3,0.85,1.29,2.14,16.32,0.2,4.1,0.2,a,100.0,
Wilson,Harry Wilson,Fulham,MID,5.9,102,1497,7,6,5,20,0,0,0,5,0,0,13,389,444.8,319.9,387.0,114.9,3.77,2.44,6.21,20.4,4.8,5.1,21.4,a,100.0,
Berge,Sander Berge,Fulham,MID,4.9,54,1721,0,2,5,28,1,0,0,3,0,0,3,312,296.0,239.3,46.0,58.3,0.64,0.87,1.51,26.44,3.6,2.6,0.1,a,,
Cairney,Tom Cairney,Fulham,MID,4.8,21,397,1,0,0,7,0,0,0,2,0,0,1,92,75.6,80.5,43.0,20.1,0.69,0.26,0.95,7.01,2.4,1.6,0.0,a,100.0,
Lukić,Saša Lukić,Fulham,MID,4.9,48,1143,1,3,3,17,0,0,0,5,0,0,3,221,225.4,326.9,102.0,65.4,1.63,1.31,2.94,17.73,3.4,2.7,0.1,a,100.0,
Godo,Martial Godo,Fulham,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined Strasbourg permanently.
Harris,Luke Harris,Fulham,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Oxford United on loan for the rest of the season.
King,Josh King,Fulham,MID,4.4,31,863,0,1,3,14,0,0,0,3,0,0,0,109,104.0,105.2,172.0,37.3,1.17,0.42,1.59,12.3,0.2,1.7,2.0,d,75.0,Knee injury - 75% chance of playing
Reed,Harrison Reed,Fulham,MID,4.3,11,14,1,0,0,1,0,0,0,0,0,0,2,34,35.6,8.4,7.0,5.1,0.04,0.24,0.28,0.41,2.0,2.8,0.3,a,,
Raúl,Raúl Jiménez Rodríguez,Fulham,FWD,6.2,67,1308,5,4,4,17,0,0,0,4,0,0,5,248,281.8,205.1,438.0,92.0,5.8,0.66,6.46,19.74,5.2,3.4,2.1,a,100.0,
Muniz,Rodrigo Muniz Carvalho,Fulham,FWD,5.3,17,348,1,1,1,4,1,0,0,1,0,0,3,47,61.8,42.0,122.0,22.2,0.94,0.01,0.95,5.66,0.0,2.4,0.7,i,0.0,Hamstring injury - Expected back 22 Feb
Lecomte,Benjamin Lecomte,Fulham,GK,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,a,,
Chukwueze,Samuel Chukwueze,Fulham,MID,5.3,35,393,2,4,0,10,0,0,0,0,0,0,1,143,170.6,140.8,124.0,43.6,1.02,2.16,3.18,6.03,0.0,3.9,0.1,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan
Kevin,Kevin Santos Lopes de Macedo,Fulham,MID,5.8,32,706,0,2,4,10,0,0,0,1,0,0,0,124,155.6,187.8,180.0,52.2,0.87,1.2,2.07,10.0,3.2,1.9,0.1,a,100.0,
Kusi-Asare,Jonah Kusi-Asare,Fulham,FWD,4.5,4,28,0,0,0,1,0,0,0,0,0,0,0,12,1.2,11.4,8.0,2.1,0.0,0.07,0.07,0.37,0.4,1.0,0.1,a,,
Ridgeon,Seth Ridgeon,Fulham,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,
McNally,Alfie McNally,Fulham,GK,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,
Buonanotte,Facundo Buonanotte,Leeds,MID,4.6,1,45,0,0,0,1,0,0,0,0,0,0,0,4,5.6,25.1,8.0,3.9,0.0,0.09,0.09,0.55,0.0,1.0,0.1,a,100.0,
Meslier,Illan Meslier,Leeds,GK,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,
Cairns,Alex Cairns,Leeds,GK,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,
Darlow,Karl Darlow,Leeds,GK,3.9,10,450,0,0,0,8,0,0,0,0,0,13,0,55,105.0,0.0,0.0,10.5,0.0,0.01,0.01,4.43,0.0,2.0,2.0,a,,
Bogle,Jayden Bogle,Leeds,DEF,4.4,45,1580,0,2,3,30,0,0,0,4,0,0,0,113,209.4,140.8,108.0,45.9,1.15,0.93,2.08,22.66,1.8,2.4,0.2,a,100.0,
Struijk,Pascal Struijk,Leeds,DEF,4.3,58,1628,0,1,3,31,0,0,0,3,0,0,3,200,397.4,104.2,170.0,67.1,2.06,0.43,2.49,25.68,4.8,3.1,0.4,a,100.0,
Bijol,Jaka Bijol,Leeds,DEF,3.9,43,982,1,2,1,18,0,0,0,1,0,0,2,150,268.4,37.7,129.0,43.5,0.48,0.5,0.98,16.9,4.2,3.6,0.6,a,100.0,
Bornauw,Sebastiaan Bornauw,Leeds,DEF,3.8,11,164,0,0,1,2,0,0,0,0,0,0,0,31,24.6,4.9,6.0,3.5,0.0,0.01,0.01,3.64,1.8,2.2,0.1,a,100.0,
Byram,Sam Byram,Leeds,DEF,3.8,1,7,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,1.0,0.2,a,,
Gudmundsson,Gabriel Gudmundsson,Leeds,DEF,3.8,49,1740,0,0,3,33,1,0,0,2,0,0,8,197,334.4,301.6,114.0,75.1,0.9,1.89,2.78,26.83,2.8,2.3,4.2,a,100.0,
Rodon,Joe Rodon,Leeds,DEF,3.9,58,1650,2,0,2,35,0,0,0,1,0,0,5,193,424.2,60.2,154.0,63.9,0.93,0.16,1.09,26.84,0.8,3.1,3.4,a,100.0,
Schmidt,Isaac Schmidt,Leeds,DEF,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,has joined Werder Bremen on loan for the rest of the season.
Aaronson,Brenden Aaronson,Leeds,MID,5.4,84,1242,4,6,4,19,0,0,0,1,0,0,5,305,332.6,273.5,334.0,94.0,2.85,2.51,5.36,18.99,7.0,4.2,0.6,a,,
Gnonto,Wilfried Gnonto,Leeds,MID,5.2,19,317,0,2,1,10,0,0,0,2,0,0,0,84,57.8,73.1,27.0,15.9,0.22,0.51,0.73,7.86,0.8,1.6,0.1,a,100.0,
Harrison,Jack Harrison,Leeds,MID,5.1,12,262,0,0,0,5,0,0,0,0,0,0,0,51,30.0,49.4,35.0,11.5,0.28,0.23,0.51,3.82,0.0,1.1,0.1,a,100.0,
James,Daniel James,Leeds,MID,5.2,13,348,0,0,1,12,0,0,0,0,0,0,0,50,36.0,95.0,87.0,21.9,0.71,0.56,1.27,8.79,0.0,1.3,0.1,i,0.0,Hamstring injury - Expected back 31 Jan
Ampadu,Ethan Ampadu,Leeds,MID,4.9,61,1589,1,0,3,30,0,0,0,6,0,0,3,285,317.6,150.2,77.0,54.7,1.59,0.87,2.46,24.73,4.6,3.4,0.1,a,100.0,
Greenwood,Sam Greenwood,Leeds,MID,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined Pogon Szczecin permanently.
Gruev,Ilia Gruev,Leeds,MID,4.7,28,650,0,2,2,16,0,0,0,1,0,0,0,146,97.4,72.2,6.0,17.6,0.0,0.32,0.32,15.36,3.2,2.3,0.1,a,,
Ramazani,Largie Ramazani,Leeds,MID,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined Valencia on loan for the rest of the season.
Tanaka,Tanaka Ao,Leeds,MID,4.8,41,704,2,0,2,15,0,0,0,1,0,0,2,158,133.0,122.5,78.0,33.3,0.83,0.61,1.44,13.06,1.0,2.3,0.3,a,100.0,
Crew,Charlie Crew,Leeds,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Doncaster Rovers on loan for the rest of the season.
Gelhardt,Joe Gelhardt,Leeds,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Hull City on loan for the rest of the season.
Gyabi,Darko Gyabi,Leeds,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined Hull City permanently.
Piroe,Joël Piroe,Leeds,FWD,4.9,11,201,0,0,1,6,0,0,0,0,0,0,0,22,6.0,20.7,90.0,11.2,0.65,0.08,0.73,4.77,0.4,1.1,0.3,a,100.0,
Bamford,Patrick Bamford,Leeds,FWD,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,u,0.0,has departed the club as a free agent.
Mateo Joseph,Mateo Joseph Fernández-Regatillo,Leeds,FWD,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined RCD Mallorca on loan for the rest of the season.
Nmecha,Lukas Nmecha,Leeds,FWD,5.0,42,593,4,0,2,14,0,0,1,0,0,0,4,151,161.8,44.7,242.0,44.9,4.51,0.35,4.86,12.4,1.0,2.3,0.5,a,100.0,
Longstaff,Sean Longstaff,Leeds,MID,4.8,40,877,1,2,1,15,0,0,0,1,0,0,4,221,228.2,327.0,54.0,60.9,0.74,1.27,2.01,11.28,0.0,3.3,0.2,a,100.0,
Stach,Anton Stach,Leeds,MID,4.9,87,1529,3,5,3,28,0,0,0,2,0,0,6,346,392.8,603.6,213.0,121.1,2.09,2.85,4.94,22.89,4.6,4.6,3.2,a,100.0,
Perri,Lucas Estella Perri,Leeds,GK,4.5,43,1440,0,0,3,29,0,0,0,2,0,38,3,153,322.4,0.0,0.0,32.2,0.0,0.0,0.0,26.68,3.2,2.7,0.3,a,100.0,
Calvert-Lewin,Dominic Calvert-Lewin,Leeds,FWD,6.0,89,1309,9,2,3,20,0,0,0,1,0,0,15,299,361.4,186.2,573.0,111.3,7.95,0.86,8.8,16.32,6.4,4.7,13.3,a,100.0,
Okafor,Noah Okafor,Leeds,MID,5.5,49,1031,2,2,2,21,0,0,0,2,0,0,3,163,170.6,160.9,257.0,58.9,2.74,0.81,3.55,16.43,1.8,2.7,0.1,a,100.0,
Justin,James Justin,Leeds,DEF,3.9,18,429,0,0,1,9,0,0,0,1,0,0,0,45,84.2,7.7,23.0,11.6,0.12,0.01,0.13,11.09,2.2,1.5,0.3,a,,
Gray,Harry Gray,Leeds,FWD,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,has joined Rotherham United on loan for the rest of the season.
Chambers,Sam Chambers,Leeds,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,
A.Becker,Alisson Becker,Liverpool,GK,5.4,62,1440,0,0,6,18,0,0,0,0,0,33,6,244,280.6,0.1,0.0,28.0,0.0,0.02,0.02,16.7,4.6,3.9,6.2,a,100.0,
Mamardashvili,Giorgi Mamardashvili,Liverpool,GK,4.2,19,450,0,0,1,10,0,1,0,0,0,17,0,70,140.0,0.0,0.0,13.9,0.0,0.0,0.0,7.1,0.0,3.8,0.6,a,,
Pécsi,Ármin Pécsi,Liverpool,GK,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,a,,
Woodman,Freddie Woodman,Liverpool,GK,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,
Frimpong,Jeremie Frimpong,Liverpool,DEF,5.7,32,390,0,4,2,4,0,0,0,0,0,0,0,113,58.2,73.4,67.0,20.0,0.1,0.64,0.74,4.93,5.0,3.6,6.3,a,100.0,
Kerkez,Milos Kerkez,Liverpool,DEF,5.6,52,1413,1,0,4,21,0,0,0,3,0,0,4,224,283.0,240.5,96.0,62.0,0.94,0.45,1.39,18.36,3.0,2.6,3.0,a,,
Robertson,Andrew Robertson,Liverpool,DEF,5.8,23,481,0,0,2,7,0,0,0,0,0,0,2,108,105.2,166.8,49.0,32.2,0.21,0.72,0.92,5.67,1.4,1.9,1.0,a,,
Virgil,Virgil van Dijk,Liverpool,DEF,5.9,79,1890,0,0,7,28,0,0,0,3,0,0,4,311,567.6,116.4,142.0,82.5,0.92,0.59,1.51,23.8,3.4,3.8,22.6,a,,
Konaté,Ibrahima Konaté,Liverpool,DEF,5.4,79,1786,0,0,7,25,0,0,0,5,0,0,6,303,456.4,99.4,71.0,62.9,0.81,0.71,1.52,21.23,3.6,3.8,3.5,a,100.0,
Bradley,Conor Bradley,Liverpool,DEF,5.0,42,928,0,2,4,13,0,0,0,5,0,0,2,157,157.4,105.2,62.0,32.3,0.18,0.84,1.02,10.77,4.4,2.8,0.2,i,0.0,Knee injury - Expected back 01 Jun
Gomez,Joe Gomez,Liverpool,DEF,4.9,25,246,0,2,2,5,0,0,0,2,0,0,2,73,70.2,56.3,20.0,14.6,0.18,0.53,0.71,3.14,0.4,2.5,0.1,a,100.0,
Tsimikas,Konstantinos Tsimikas,Liverpool,DEF,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined AS Roma on loan for the rest of the season.
Nallo,Amara Nallo,Liverpool,DEF,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,a,100.0,
R.Williams,Rhys Williams,Liverpool,DEF,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,
Ramsay,Calvin Ramsay,Liverpool,DEF,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,
M.Salah,Mohamed Salah,Liverpool,MID,14.0,64,1183,4,3,4,21,0,0,0,1,0,0,5,206,283.2,454.7,408.0,114.6,4.65,2.42,7.07,16.56,0.0,4.6,14.2,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan
Wirtz,Florian Wirtz,Liverpool,MID,8.2,71,1404,2,2,7,16,0,0,0,1,0,0,11,306,265.2,515.9,368.0,115.0,4.03,2.81,6.83,17.12,6.8,3.5,11.3,a,100.0,
Luis Díaz,Luis Díaz Marulanda,Liverpool,MID,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Bayern Munch permanently.
Gakpo,Cody Gakpo,Liverpool,MID,7.3,76,1344,5,3,5,20,0,0,0,1,0,0,5,264,300.0,377.3,435.0,111.1,4.79,2.83,7.62,14.86,2.2,4.0,5.7,a,100.0,
Chiesa,Federico Chiesa,Liverpool,MID,6.3,27,227,2,1,0,6,0,0,0,2,0,0,0,104,111.0,32.7,104.0,24.8,1.17,0.49,1.66,4.3,1.0,1.8,0.3,a,100.0,
Mac Allister,Alexis Mac Allister,Liverpool,MID,6.2,44,1386,0,2,5,19,0,0,0,3,0,0,0,223,199.6,264.0,160.0,62.4,1.77,0.95,2.72,16.58,1.6,2.2,1.3,a,100.0,
Szoboszlai,Dominik Szoboszlai,Liverpool,MID,6.6,71,1792,2,1,7,27,0,0,0,5,0,0,8,376,390.0,629.8,210.0,122.9,2.41,2.77,5.18,22.51,1.8,3.5,4.8,a,100.0,
C.Jones,Curtis Jones,Liverpool,MID,5.4,34,964,0,1,2,18,0,0,0,1,0,0,1,223,179.4,249.4,78.0,50.5,0.79,1.87,2.66,14.64,2.4,1.9,0.1,a,100.0,
Gravenberch,Ryan Gravenberch,Liverpool,MID,5.7,94,1681,4,3,7,22,0,0,0,3,0,0,13,412,422.8,280.2,115.0,81.8,1.0,1.29,2.29,18.71,4.6,4.9,6.4,a,100.0,
Endo,Endo Wataru,Liverpool,MID,4.9,7,43,0,1,0,4,0,0,0,1,0,0,0,23,31.2,11.1,0.0,4.2,0.0,0.0,0.0,1.98,0.0,1.4,0.1,a,100.0,
Bajcetic,Stefan Bajčetić Maquieira,Liverpool,MID,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,Hamstring injury - Unknown return date
McConnell,James McConnell,Liverpool,MID,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,has joined Ajax on loan for the rest of the season.
Morton,Tyler Morton,Liverpool,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Lyon permanently.
Nyoni,Trey Nyoni,Liverpool,MID,4.3,2,2,0,0,0,0,0,0,0,0,0,0,0,5,2.2,10.3,0.0,1.3,0.0,0.0,0.0,0.0,0.4,1.0,0.3,a,,
Darwin,Darwin Núñez Ribeiro,Liverpool,FWD,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,u,0.0,Has joined Al-Hilal permanently.
Danns,Jayden Danns,Liverpool,FWD,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,i,0.0,Hamstring injury - Unknown return date
Isak,Alexander Isak,Liverpool,FWD,10.3,29,501,2,1,1,7,0,0,0,0,0,0,2,96,97.6,36.5,143.0,26.9,2.04,0.07,2.11,5.1,1.2,2.9,3.7,i,0.0,Ankle injury - Unknown return date
Ekitiké,Hugo Ekitiké,Liverpool,FWD,8.9,84,1128,8,2,5,15,0,0,0,0,0,0,16,301,354.6,168.5,431.0,94.4,5.78,1.11,6.89,16.26,3.2,4.7,26.5,a,100.0,
Ngumoha,Rio Ngumoha,Liverpool,MID,4.3,11,48,1,0,0,2,0,0,0,0,0,0,0,49,49.6,56.6,27.0,13.4,0.37,0.14,0.51,1.5,0.2,1.8,0.7,a,,
Leoni,Giovanni Leoni,Liverpool,DEF,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,i,0.0,Knee injury - Expected back 01 Sep
Morrison,Kieran Morrison,Liverpool,MID,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,
Lucky,Wellity Lucky,Liverpool,DEF,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,a,,
Semenyo,Antoine Semenyo,Man City,MID,7.6,120,1800,10,5,5,38,0,0,1,6,0,0,14,390,553.4,347.8,611.0,151.4,6.69,1.83,8.52,30.67,6.2,6.0,44.5,a,100.0,
Trafford,James Trafford,Man City,GK,4.5,11,270,0,0,1,4,0,0,0,0,0,11,0,62,100.2,0.0,0.0,10.1,0.0,0.0,0.0,3.97,0.0,3.7,1.0,a,,
Ederson M.,Ederson Santana de Moraes,Man City,GK,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,u,0.0,has joined Fenerbache permanently.
Ortega Moreno,Stefan Ortega Moreno,Man City,GK,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,a,,
Bettinelli,Marcus Bettinelli,Man City,GK,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,a,100.0,
Aït-Nouri,Rayan Aït-Nouri,Man City,DEF,5.7,12,204,0,0,1,2,0,0,0,1,0,0,1,41,46.4,37.8,7.0,9.1,0.04,0.48,0.52,2.96,0.0,2.4,3.8,a,100.0,
Gvardiol,Joško Gvardiol,Man City,DEF,6.0,77,1301,2,2,6,13,0,0,0,2,0,0,5,291,354.6,104.7,193.0,65.3,2.19,0.64,2.83,15.29,3.2,4.8,5.3,i,0.0,Leg injury - Unknown return date
Akanji,Manuel Akanji,Man City,DEF,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,u,0.0,has joined Inter Milan on loan for the rest of the season.
Aké,Nathan Aké,Man City,DEF,5.3,24,394,0,0,2,5,0,0,0,1,0,0,1,103,84.0,66.8,21.0,17.3,0.28,0.33,0.61,5.57,2.4,2.2,0.6,a,,
Khusanov,Abdukodir Khusanov,Man City,DEF,5.4,15,379,0,0,1,3,0,0,0,1,0,0,0,75,70.2,11.9,0.0,8.3,0.0,0.04,0.04,5.71,0.8,2.1,0.3,a,100.0,
Matheus N.,Matheus Nunes,Man City,DEF,5.5,94,1575,1,4,7,16,0,0,0,3,0,0,11,391,417.6,237.9,52.0,71.0,0.25,1.17,1.42,18.81,5.2,4.9,4.6,a,,
Rúben,Rúben dos Santos Gato Alves Dias,Man City,DEF,5.6,95,1705,2,0,10,16,0,0,0,2,0,0,3,380,458.0,91.8,94.0,64.5,0.5,0.48,0.98,19.73,4.0,4.8,4.6,i,0.0,Hamstring injury - Expected back 11 Feb
Stones,John Stones,Man City,DEF,5.4,12,351,0,0,1,8,0,0,0,0,0,0,0,45,76.6,19.6,2.0,9.8,0.0,0.06,0.06,5.05,0.0,1.7,0.6,i,0.0,Thigh injury - Unknown return date
Lewis,Rico Lewis,Man City,DEF,4.7,19,221,0,1,1,3,0,0,0,0,0,0,2,71,58.6,73.9,33.0,16.5,0.02,1.22,1.24,2.77,0.4,2.1,1.3,a,100.0,
O'Reilly,Nico O'Reilly,Man City,DEF,5.3,79,1476,1,3,8,13,0,0,0,3,0,0,2,311,343.6,256.0,200.0,80.0,2.06,1.41,3.47,18.76,2.2,4.0,9.0,a,100.0,
Vitor Reis,Vitor de Oliveira Nunes dos Reis,Man City,DEF,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,u,0.0,Has joined Girona on loan for the rest of the season.
Marmoush,Omar Marmoush,Man City,MID,8.3,16,204,0,1,0,3,0,0,0,0,0,0,2,52,41.4,39.1,93.0,17.2,1.25,0.46,1.71,2.47,0.0,1.6,2.3,n,0.0,On international duty at the Africa Cup of Nations from Gameweek 17 onwards. - Expected back 24 Jan
Foden,Phil Foden,Man City,MID,8.7,100,1567,7,2,9,14,0,0,0,3,0,0,10,431,440.6,650.0,364.0,145.2,4.95,3.44,8.39,19.1,2.4,5.3,31.6,a,100.0,
Savinho,Sávio Moreira de Oliveira,Man City,MID,6.9,26,531,0,2,2,5,0,0,0,1,0,0,0,87,75.0,138.1,218.0,43.1,1.28,1.18,2.46,6.39,0.6,1.7,0.4,i,0.0,Thigh injury - Expected back 21 Feb
